# pinyin	word	lcid	rcid	mid	value
xiyehaozhi	細野豪志	1289	1289	278	-12.54520034790039
xiyelang	西野朗	1289	1289	261	-12.908599853515625
xiyeliangguang	西野亮廣	1289	1289	477	-11.072600364685059
xiyeqilai	西野七瀬	1289	1289	67	-12.163000106811523
xiyeqingchen	細野晴臣	1289	1289	67	-11.17039966583252
xiyeqingxi	細野晴希	1289	1289	122	-21.111000061035156
xiyeshanting	西野山町	1293	1293	501	-16.823699951171875
xiyeshi	嬉野市	1293	1293	82	-12.834799766540527
xiyetaisheng	西野太盛	1289	1289	122	-19.926000595092773
xiyeweiji	西野未姫	1289	1289	122	-16.402000427246094
xiyewenquan	嬉野温泉	1288	1288	81	-14.302800178527832
xiyi	僖一	1291	1291	501	-17.239099502563477
xiyi	喜一	1291	1291	439	-11.813400268554688
xiyi	喜毅	1291	1291	501	-17.239099502563477
xiyi	喜義	1291	1291	501	-14.588199615478516
xiyi	夕一	1291	1291	501	-12.527999877929688
xiyi	希一	1291	1291	501	-14.796699523925781
xiyi	希夷	1291	1291	501	-17.239099502563477
xiyi	稀一	1291	1291	501	-17.239099502563477
xiyi	稀衣	1291	1291	501	-17.239099502563477
xiyi	蜥蜴	1285	1285	389	-14.42650032043457
xiyi	西依	1290	1290	501	-15.611100196838379
xiyi	西意	1289	1289	501	-17.04050064086914
xiyi	西翼	1285	1285	130	-18.28529930114746
xiyi	西邑	1290	1290	501	-14.573100090026855
xiyi	西駅	1288	1288	321	-14.0693998336792
xiyidou	西伊豆	1293	1293	473	-12.246500015258789
xiyige	蜥蜴革	1285	1285	501	-18.380599975585938
xiyilang	喜一郎	1291	1291	497	-12.106200218200684
xiyilang	煕一郎	1291	1291	501	-17.239099502563477
xiyilang	稀一郎	1291	1291	501	-17.239099502563477
xiyin	吸引	1283	1283	174	-11.218799591064453
xiyin	吸音	1283	1283	174	-13.23960018157959
xiyin	吸飲	1285	1285	142	-18.28529930114746
xiyin	希尹	1291	1291	501	-17.239099502563477
xiyin	汐音	1291	1291	501	-13.509400367736816
xiyin	璽印	1285	1285	501	-18.28529930114746
xiyin	細引	1285	1285	501	-18.380599975585938
xiyin	西吟	1291	1291	465	-17.239099502563477
xiyinan	蜥蜴男	1285	1285	501	-18.380599975585938
xiying	喜英	1291	1291	501	-15.534299850463867
xiying	夕影	1285	1285	501	-16.420499801635742
xiying	夕映	1285	1285	501	-18.380599975585938
xiying	夕桜	1285	1285	501	-18.380599975585938
xiying	夕櫻	1285	1285	501	-18.380599975585938
xiying	西英	1285	1285	501	-18.28529930114746
xiying	西鷹	1290	1290	501	-16.83489990234375
xiyinjia	稀音家	1290	1290	501	-16.83489990234375
xiyinli	吸引力	1288	1288	501	-12.815400123596191
xiyinsi	西音寺	1290	1290	501	-16.83489990234375
xiyinyutangting	西引御堂町	1293	1293	501	-16.823699951171875
xiyiwai	系以外	1298	1313	17	-12.967000007629395
xiyixing	西伊興	1293	1293	501	-14.29800033569336
xiyixingting	西伊興町	1293	1293	501	-14.877799987792969
xiyizhijiang	西一之江	1293	1293	501	-14.74429988861084
xiyizi	希以子	1291	1291	501	-17.239099502563477
xiyong	襲用	1283	1283	10	-15.727499961853027
xiyong	西永	1290	1290	501	-14.446100234985352
xiyong	西用	1285	1285	501	-18.28529930114746
xiyonghui	西勇輝	1289	1289	122	-17.589000701904297
xiyou	吸油	1285	1285	501	-18.28529930114746
xiyou	喜由	1291	1291	501	-15.812000274658203
xiyou	嬉遊	1285	1285	501	-18.28529930114746
xiyou	希有	1287	1287	169	-12.4931001663208
xiyou	悉有	1285	1285	501	-18.28529930114746
xiyou	洗油	1285	1285	501	-18.28529930114746
xiyou	稀有	1285	1285	169	-14.517800331115723
xiyou	西又	1290	1290	170	-16.83489990234375
xiyou	西友	1292	1292	35	-9.988200187683105
xiyou	西有	1290	1290	501	-15.167200088500977
xiyou	西遊	1283	1283	342	-14.45580005645752
xiyou	錫釉	1285	1285	501	-18.28529930114746
xiyouji	西遊記	1289	1289	342	-10.539400100708008
xiyoujia	西有家	1293	1293	501	-15.319700241088867
xiyouming	喜友名	1290	1290	501	-16.83489990234375
xiyoutian	西有田	1293	1293	501	-14.914199829101562
xiyouweimen	喜右衛門	1291	1291	497	-12.457099914550781
xiyu	吸玉	1285	1285	501	-18.380599975585938
xiyu	吸込	1285	1285	501	-18.380599975585938
xiyu	喜裕	1291	1291	501	-15.44729995727539
xiyu	洗浴	1285	1285	501	-18.28529930114746
xiyu	璽宇	1288	1288	279	-14.96310043334961
xiyu	細雨	1285	1285	501	-16.712900161743164
xiyu	細魚	1285	1285	501	-18.380599975585938
xiyu	西予	1293	1293	501	-16.823699951171875
xiyu	西俣	1290	1290	371	-16.83489990234375
xiyu	西域	1285	1285	135	-13.85770034790039
xiyu	西語	1285	1285	352	-18.28529930114746
xiyu	西隅	1285	1285	501	-18.28529930114746
xiyuan	係員	1285	1285	109	-12.046099662780762
xiyuan	細縁	1285	1285	501	-18.380599975585938
xiyuan	羲元	1291	1291	501	-17.239099502563477
xiyuan	膝元	1285	1285	311	-13.528200149536133
xiyuan	西元	1290	1290	501	-14.428000450134277
xiyuan	西円	1288	1288	501	-18.019500732421875
xiyuan	西原	1293	1293	330	-16.823699951171875
xiyuan	西園	1290	1290	200	-11.938599586486816
xiyuan	西垣	1290	1290	285	-11.78439998626709
xiyuan	西縁	1285	1285	501	-18.28529930114746
xiyuan	西苑	1293	1293	501	-16.823699951171875
xiyuan	西院	1293	1293	404	-11.652299880981445
xiyuan	錫縁	1285	1285	501	-18.380599975585938
xiyuanjiang	西垣匠	1289	1289	122	-14.71399974822998
xiyuanlihuizi	西原理恵子	1289	1289	393	-12.676199913024902
xiyuannangaotianting	西院南高田町	1293	1293	501	-16.823699951171875
xiyuannei	西垣内	1290	1290	501	-15.448599815368652
xiyuansi	西元寺	1293	1293	501	-16.41830062866211
xiyuansi	西園寺	1290	1290	106	-10.085399627685547
xiyuansigongwang	西園寺公望	1289	1289	106	-11.288900375366211
xiyuansijia	西園寺家	1288	1288	369	-13.310500144958496
xiyuansineige	西園寺内閣	1288	1288	106	-14.037400245666504
xiyuanting	西原町	1293	1293	18	-12.43340015411377
xiyuanyaxi	西原亜希	1289	1289	122	-16.77899932861328
xiyudouhu	西域都護	1288	1288	246	-14.290800094604492
xiyue	喜悦	1283	1283	392	-14.672499656677246
xiyue	夕月	1288	1288	343	-12.704700469970703
xiyue	溪月	1291	1291	501	-17.239099502563477
xiyue	細越	1290	1290	501	-14.383899688720703
xiyue	西岳	1293	1293	114	-16.823699951171875
xiyue	西嶽	1293	1293	501	-16.823699951171875
xiyue	錫悦	1291	1291	122	-13.916999816894531
xiyufan	夕御飯	1285	1285	501	-15.319600105285645
xiyuhe	西宇和	1293	1293	309	-13.465100288391113
xiyun	夕雲	1288	1288	343	-13.46030044555664
xiyun	席運	1285	1285	17	-13.310600280761719
xiyunxingquzhujian	夕雲型駆逐艦	1288	1288	343	-13.70359992980957
xiyushi	西予市	1293	1293	82	-12.148599624633789
xiyusuoting	西御所町	1293	1293	501	-16.823699951171875
xiyutang	西御堂	1293	1293	501	-16.130599975585938
xiyuzi	喜与子	1291	1291	501	-15.504500389099121
xiyuzuo	喜与作	1291	1291	501	-17.239099502563477
xizai	夕哉	1291	1291	501	-15.180700302124023
xizai	息災	1287	1287	32	-16.689599990844727
xizai	煕載	1291	1291	501	-17.239099502563477
xizaiyanming	息災延命	1285	1285	228	-15.672599792480469
xizan	西讃	1293	1293	72	-12.837900161743164
xizang	吸蔵	1283	1283	405	-17.569299697875977
xizang	喜蔵	1291	1291	74	-13.029399871826172
xizang	夕蔵	1291	1291	501	-17.239099502563477
xizang	洗蔵	1291	1291	501	-17.239099502563477
xizang	西蔵	1293	1293	117	-12.52649974822998
xizao	喜造	1291	1291	501	-14.508999824523926
xizaodaotian	西早稲田	1293	1293	450	-12.788000106811523
xize	喜則	1291	1291	501	-14.405900001525879
xize	細則	1285	1285	86	-13.649700164794922
xize	西沢	1290	1290	344	-14.874799728393555
xize	西澤	1290	1290	439	-11.681599617004395
xizeyouxia	西澤由夏	1289	1289	122	-18.523000717163086
xizha	席札	1285	1285	501	-18.28529930114746
xizhai	渓斎	1290	1290	501	-16.83489990234375
xizhai	熹齋	1291	1291	501	-17.239099502563477
xizhang	係長	1285	1285	265	-12.264399528503418
xizhang	喜章	1291	1291	501	-15.159600257873535
xizhang	夕張	1293	1293	343	-10.493900299072266
xizhang	息張	776	776	501	-17.697999954223633
xizhang	息長	1290	1290	392	-12.737199783325195
xizhang	洗張	1285	1285	256	-18.380599975585938
xizhang	細長	11	11	333	-9.22819995880127
xizhang	膝丈	1285	1285	501	-18.380599975585938
xizhang	錫杖	1285	1285	4	-13.941499710083008
xizhangshi	夕張市	1293	1293	18	-11.44540023803711
xizhangzhidao	夕張鉄道	1292	1292	280	-11.856300354003906
xizhangzuji	息長足姫	1289	1289	501	-17.04050064086914
xizhangzuyuan	息長足媛	1289	1289	501	-17.04050064086914
xizhao	喜昭	1291	1291	501	-14.294599533081055
xizhao	夕照	1285	1285	501	-18.28529930114746
xizhao	細棹	1285	1285	501	-18.380599975585938
xizhao	細沼	1290	1290	501	-16.83489990234375
xizhao	西沼	1290	1290	501	-16.83489990234375
xizhe	吸着	1283	1283	174	-11.61929988861084
xizhe	昔者	1285	1285	501	-18.380599975585938
xizhe	稀哲	1291	1291	122	-16.906999588012695
xizhe	稀者	1285	1285	501	-18.380599975585938
xizhe	西哲	1285	1285	501	-17.765399932861328
xizhen	喜貞	1291	1291	501	-16.140499114990234
xizhen	膝枕	1285	1285	501	-12.695500373840332
xizhen	西枕	1285	1285	501	-18.380599975585938
xizhen	西陣	1285	1285	311	-13.523099899291992
xizheng	係争	1283	1283	209	-12.089799880981445
xizheng	喜政	1291	1291	501	-16.140499114990234
xizheng	喜正	1291	1291	501	-15.341899871826172
xizheng	繫争	1283	1283	501	-17.569299697875977
xizheng	西征	1285	1285	8	-18.28529930114746
xizhengde	係争地	1288	1288	501	-13.793499946594238
xizhengzhong	係争中	1283	1305	17	-13.326399803161621
xizhenzhi	西陣織	1285	1285	256	-13.998000144958496
xizhi	吸汁	1285	1285	116	-18.28529930114746
xizhi	喜之	1291	1291	501	-13.778599739074707
xizhi	喜治	1291	1291	501	-14.84119987487793
xizhi	喜直	1291	1291	501	-14.38640022277832
xizhi	夕凪	1285	1285	343	-12.846400260925293
xizhi	希之	1291	1291	501	-17.239099502563477
xizhi	希志	1290	1290	501	-14.401300430297852
xizhi	汐凪	1288	1288	501	-18.019500732421875
xizhi	細枝	1285	1285	501	-18.380599975585938
xizhi	細緻	1287	1287	501	-15.216300010681152
xizhi	羲之	1291	1291	501	-17.239099502563477
xizhi	襲職	1283	1283	501	-15.77750015258789
xizhi	西鉄	1292	1292	280	-9.306900024414062
xizhibeijiuzhouxian	西鉄北九州線	1288	1288	280	-14.446399688720703
xizhibiao	西之表	1293	1293	501	-14.472399711608887
xizhichuang	喜之床	1288	1288	501	-18.019500732421875
xizhici	西置賜	1293	1293	309	-13.104100227355957
xizhijie	喜之介	1291	1291	501	-14.531000137329102
xizhilu	喜志鹿	1293	1293	501	-16.823699951171875
xizhitianshendamoutianxian	西鉄天神大牟田線	1288	1288	162	-13.757699966430664
xizhiye	習志野	1293	1293	473	-10.878800392150879
xizhiyeshi	習志野市	1293	1293	18	-11.734600067138672
xizhiyou	喜之祐	1291	1291	501	-17.239099502563477
xizhiyuan	西之原	1290	1290	501	-15.112099647521973
xizhiyuan	西之園	1290	1290	501	-14.140299797058105
xizhizhu	喜之助	1291	1291	497	-12.882399559020996
xizhizhu	犀之助	1291	1291	501	-17.239099502563477
xizhizi	喜志子	1291	1291	501	-15.44729995727539
xizhizi	喜枝子	1291	1291	501	-17.239099502563477
xizhizi	希旨子	1291	1291	501	-17.239099502563477
xizhong	喜重	1291	1291	501	-17.239099502563477
xizhong	奚仲	1289	1289	501	-17.04050064086914
xizhong	息忠	1291	1291	501	-16.545900344848633
xizhong	西中	1292	1292	200	-12.297100067138672
xizhong	西仲	1293	1293	501	-15.458499908447266
xizhong	西塚	1290	1290	236	-13.739299774169922
xizhong	西忠	1289	1289	501	-17.04050064086914
xizhonglang	喜重郎	1291	1291	501	-13.669500350952148
xizhongshan	西中山	1293	1293	501	-14.951899528503418
xizhongxuexiao	西中学校	1288	1288	253	-13.872400283813477
xizhongze	西中沢	1293	1293	501	-16.823699951171875
xizhongzi	喜重子	1291	1291	501	-16.545900344848633
xizhou	喜舟	1291	1291	501	-16.140499114990234
xizhou	繫舟	1285	1285	501	-18.28529930114746
xizhou	西周	1294	1294	135	-16.117399215698242
xizhou	西州	1288	1288	58	-14.763799667358398
xizhu	喜助	1291	1291	497	-12.079999923706055
xizhu	席主	1285	1285	501	-18.28529930114746
xizhu	扱箸	1285	1285	501	-18.380599975585938
xizhu	西住	1290	1290	123	-12.204999923706055
xizhu	錫柱	1291	1291	501	-16.545900344848633
xizhuan	喜撰	1289	1289	392	-15.153499603271484
xizhuang	西壮	1293	1293	501	-16.823699951171875
xizhuang	西庄	1293	1293	200	-16.823699951171875
xizhumin	系住民	1298	1285	17	-12.840399742126465
xizhumu	西諸木	1293	1293	501	-16.41830062866211
xizhuo	洗濯	1283	1283	487	-9.441100120544434
xizhuoban	洗濯板	1288	1288	256	-14.295299530029297
xizhuocao	洗濯槽	1283	1298	17	-13.29520034790039
xizhuoji	洗濯機	1288	1288	270	-11.258600234985352
xizhuowu	洗濯物	1285	1285	501	-10.933699607849121
xizhuoxiji	洗濯洗剤	1283	1285	17	-13.26509952545166
xizhuxian	西諸県	1293	1293	309	-13.706500053405762
xizi	僖子	1291	1291	501	-15.44729995727539
xizi	喜子	1291	1291	49	-17.239099502563477
xizi	喜字	1285	1285	501	-18.28529930114746
xizi	夕子	1291	1291	370	-11.190500259399414
xizi	嬉子	1291	1291	399	-17.239099502563477
xizi	希子	1291	1291	122	-14.937999725341797
xizi	息子	1285	1285	97	-7.969200134277344
xizi	渓子	1291	1291	501	-15.44729995727539
xizi	煕子	1291	1291	148	-13.575499534606934
xizi	禧子	1291	1291	501	-11.971199989318848
xizi	細字	1285	1285	352	-18.28529930114746
xizi	習字	1285	1285	251	-12.681699752807617
xizi	西子	1291	1291	465	-17.239099502563477
xizida	息子達	1285	1298	17	-12.18809986114502
xizijun	息子君	1285	1302	17	-12.922499656677246
xizishi	息子氏	1285	1302	17	-12.110400199890137
xizong	僖宗	1289	1289	440	-13.977100372314453
xizong	熹宗	1289	1289	501	-17.04050064086914
xizongzhi	喜惣治	1291	1291	501	-14.84119987487793
xizou	西走	1285	1285	501	-18.28529930114746
xizu	洗足	1285	1285	81	-16.597200393676758
xizu	膝組	1285	1285	501	-18.380599975585938
xizu	西祖	1293	1293	501	-15.907500267028809
xizu	西組	1285	1285	371	-18.380599975585938
xizugushan	西祖谷山	1293	1293	501	-16.41830062866211
xizuo	喜作	1291	1291	497	-12.502900123596191
xizuo	晰作	1291	1291	501	-17.239099502563477
xizuo	細作	1285	1285	501	-17.425100326538086
xizuo	習作	1285	1285	84	-12.718999862670898
xizuoboling	西佐波令	1293	1293	501	-16.823699951171875
xizuoci	喜左次	1291	1291	501	-17.239099502563477
xizuopin	系作品	1298	1285	17	-13.201399803161621
xizuoweimen	喜左衛門	1291	1291	497	-12.572500228881836
xizuozi	喜佐子	1291	1291	501	-15.246600151062012
xizuxueyuanyinledaxue	洗足学園音楽大学	1288	1288	187	-14.330599784851074
xu	㐨	1288	1288	501	-6.5
xu	㑔	1288	1288	501	-6.5
xu	㑯	1288	1288	501	-6.5
xu	㕛	1288	1288	501	-6.5
xu	㖅	1288	1288	501	-6.5
xu	㗵	1288	1288	501	-6.5
xu	㘧	1288	1288	501	-6.5
xu	㜅	1288	1288	501	-6.5
xu	㜿	1288	1288	501	-6.5
xu	㞊	1288	1288	501	-6.5
xu	㞰	1288	1288	501	-6.5
xu	㥠	1288	1288	501	-6.5
xu	㰭	1288	1288	501	-6.5
xu	㳚	1288	1288	501	-6.5
xu	㵰	1288	1288	501	-6.5
xu	㷦	1288	1288	501	-6.5
xu	㺷	1288	1288	501	-6.5
xu	㽳	1288	1288	501	-6.5
xu	䂆	1288	1288	501	-6.5
xu	䅡	1288	1288	501	-6.5
xu	䇓	1288	1288	501	-6.5
xu	䈝	1288	1288	501	-6.5
xu	䋶	1288	1288	501	-6.5
xu	䍱	1288	1288	501	-6.5
xu	䎉	1288	1288	501	-6.5
xu	䏏	1288	1288	501	-6.5
xu	䔓	1288	1288	501	-6.5
xu	䘏	1288	1288	501	-6.5
xu	䙒	1288	1288	501	-6.5
xu	䛙	1288	1288	501	-6.5
xu	䢕	1288	1288	501	-6.5
xu	䣱	1288	1288	501	-6.5
xu	䣴	1288	1288	501	-6.5
xu	䦗	1288	1288	501	-6.5
xu	䦽	1288	1288	501	-6.5
xu	䧁	1288	1288	501	-6.5
xu	䬄	1288	1288	501	-6.5
xu	䱬	1288	1288	501	-6.5
xu	䳳	1288	1288	501	-6.5
xu	伵	1288	1288	501	-6.5
xu	侐	1288	1288	501	-6.5
xu	俆	1288	1288	501	-6.5
xu	偦	1288	1288	501	-6.5
xu	冔	1288	1288	501	-6.5
xu	勖	1288	1288	501	-6.5
xu	勗	1288	1288	501	-30.0
xu	卹	1288	1288	501	-6.5
xu	叙	1285	1285	375	-19.07379913330078
xu	吁	1288	1288	501	-30.0
xu	呴	1288	1288	501	-6.5
xu	喣	1288	1288	501	-6.5
xu	嘘	1285	1285	17	-8.597299575805664
xu	噓	1285	1285	501	-18.198299407958984
xu	垿	1288	1288	501	-6.5
xu	墟	1288	1288	501	-30.0
xu	壻	1288	1288	501	-30.0
xu	姁	1288	1288	501	-6.5
xu	婿	1285	1285	97	-11.152600288391113
xu	媭	1288	1288	501	-6.5
xu	嬃	1288	1288	501	-6.5
xu	幁	1288	1288	501	-6.5
xu	序	1283	1283	342	-12.872699737548828
xu	徐	1288	1288	501	-30.0
xu	怴	1288	1288	501	-6.5
xu	恤	1288	1288	501	-30.0
xu	慉	1288	1288	501	-6.5
xu	戌	1293	1293	128	-17.51689910888672
xu	揟	1288	1288	501	-6.5
xu	敍	1285	1285	501	-18.28529930114746
xu	敘	1288	1288	501	-30.0
xu	旭	1288	1288	501	-30.0
xu	旴	1288	1288	501	-6.5
xu	昫	1288	1288	501	-6.5
xu	晇	1288	1288	501	-6.5
xu	暊	1288	1288	501	-6.5
xu	朂	1288	1288	501	-6.5
xu	栩	1288	1288	501	-30.0
xu	楈	1288	1288	501	-6.5
xu	槒	1288	1288	501	-6.5
xu	欨	1288	1288	501	-6.5
xu	欰	1288	1288	501	-6.5
xu	欻	1288	1288	501	-6.5
xu	歔	1288	1288	501	-30.0
xu	殈	1288	1288	501	-6.5
xu	汿	1288	1288	501	-6.5
xu	沀	1288	1288	501	-6.5
xu	洫	1288	1288	501	-30.0
xu	湑	1288	1288	501	-6.5
xu	溆	1288	1288	501	-6.5
xu	漵	1288	1288	501	-6.5
xu	潊	1288	1288	501	-6.5
xu	烅	1288	1288	501	-6.5
xu	烼	1288	1288	501	-6.5
xu	煦	1288	1288	501	-30.0
xu	獝	1288	1288	501	-6.5
xu	珝	1288	1288	501	-6.5
xu	珬	1288	1288	501	-6.5
xu	疞	1288	1288	501	-6.5
xu	盢	1288	1288	501	-6.5
xu	盨	1288	1288	501	-6.5
xu	盱	1288	1288	501	-6.5
xu	瞁	1288	1288	501	-6.5
xu	瞲	1288	1288	501	-6.5
xu	稰	1288	1288	501	-6.5
xu	稸	1288	1288	501	-6.5
xu	窢	1288	1288	501	-6.5
xu	糈	1288	1288	501	-6.5
xu	絮	1288	1288	501	-30.0
xu	続	560	560	342	-9.90250015258789
xu	緒	1285	1285	128	-11.617799758911133
xu	緖	1288	1288	501	-30.0
xu	縃	1288	1288	501	-6.5
xu	繻	1288	1288	501	-30.0
xu	續	560	560	128	-16.62470054626465
xu	绪	1288	1288	501	-6.5
xu	续	1288	1288	501	-6.5
xu	聓	1288	1288	501	-6.5
xu	聟	1285	1285	399	-14.695500373840332
xu	胥	1288	1288	501	-30.0
xu	芧	1288	1288	501	-6.5
xu	蒣	1288	1288	501	-6.5
xu	蓄	1288	1288	501	-30.0
xu	蓿	1288	1288	501	-30.0
xu	蕦	1288	1288	501	-6.5
xu	藇	1288	1288	501	-6.5
xu	藚	1288	1288	501	-6.5
xu	虗	1288	1288	501	-6.5
xu	虚	1288	1288	501	-30.0
xu	虛	1288	1288	501	-30.0
xu	蝑	1288	1288	501	-6.5
xu	裇	1288	1288	501	-6.5
xu	訏	1288	1288	501	-6.5
xu	許	1288	1288	501	-30.0
xu	訹	1288	1288	501	-6.5
xu	詡	1288	1288	501	-6.5
xu	諝	1288	1288	501	-6.5
xu	譃	1288	1288	501	-6.5
xu	许	1288	1288	501	-6.5
xu	诩	1288	1288	501	-6.5
xu	谞	1288	1288	501	-6.5
xu	賉	1288	1288	501	-6.5
xu	鄦	1288	1288	501	-6.5
xu	酗	1288	1288	501	-6.5
xu	醑	1288	1288	501	-6.5
xu	銊	1288	1288	501	-6.5
xu	鑐	1288	1288	501	-6.5
xu	需	1291	1291	128	-11.972100257873535
xu	須	1288	1288	501	-30.0
xu	頊	1288	1288	501	-6.5
xu	须	1288	1288	501	-6.5
xu	顼	1288	1288	501	-6.5
xu	驉	1288	1288	501	-6.5
xu	鬚	1285	1285	333	-13.842100143432617
xu	魆	1288	1288	501	-6.5
xu	魖	1288	1288	501	-6.5
xu	魣	1288	1288	501	-6.5
xu	鱮	1288	1288	501	-6.5
xu	𠆐	1288	1288	501	-6.5
xu	𠜄	1288	1288	501	-6.5
xu	𠧰	1288	1288	501	-6.5
xu	𠷙	1288	1288	501	-6.5
xu	𠹘	1288	1288	501	-6.5
xu	𠾫	1288	1288	501	-6.5
xu	𡦁	1288	1288	501	-6.5
xu	𡱣	1288	1288	501	-6.5
xu	𡹲	1288	1288	501	-6.5
xu	𢄼	1288	1288	501	-6.5
xu	𢖳	1288	1288	501	-6.5
xu	𢨁	1288	1288	501	-6.5
xu	𢨰	1288	1288	501	-6.5
xu	𢩕	1288	1288	501	-6.5
xu	𣅤	1288	1288	501	-6.5
xu	𣆒	1288	1288	501	-6.5
xu	𣊞	1288	1288	501	-6.5
xu	𣚏	1288	1288	501	-6.5
xu	𣢊	1288	1288	501	-6.5
xu	𣨤	1288	1288	501	-6.5
xu	𣰃	1288	1288	501	-6.5
xu	𣸃	1288	1288	501	-6.5
xu	𤆞	1288	1288	501	-6.5
xu	𤇳	1288	1288	501	-6.5
xu	𤚉	1288	1288	501	-6.5
xu	𤟠	1288	1288	501	-6.5
xu	𤡣	1288	1288	501	-6.5
xu	𤡶	1288	1288	501	-6.5
xu	𤬱	1288	1288	501	-6.5
xu	𤭽	1288	1288	501	-6.5
xu	𤲸	1288	1288	501	-6.5
xu	𤷇	1288	1288	501	-6.5
xu	𤸀	1288	1288	501	-6.5
xu	𥄵	1288	1288	501	-6.5
xu	𥅺	1288	1288	501	-6.5
xu	𥆛	1288	1288	501	-6.5
xu	𥇏	1288	1288	501	-6.5
xu	𥇿	1288	1288	501	-6.5
xu	𥈈	1288	1288	501	-6.5
xu	𥊊	1288	1288	501	-6.5
xu	𥍟	1288	1288	501	-6.5
xu	𥎕	1288	1288	501	-6.5
